Date,company,Open,High,Low,Last,Close,Volume
24505,Alphabet Inc Class A (GOOGL),501.089996,501.089996,501.089996,501.089996,501.089996,12433000000
24506,Alphabet Inc Class A (GOOGL),504.679993,504.679993,504.679993,504.679993,504.679993,12433000000
24509,Alphabet Inc Class A (GOOGL),503.730011,503.730011,503.730011,503.730011,503.730011,12433000000
24510,Alphabet Inc Class A (GOOGL),502.679993,502.679993,502.679993,502.679993,502.679993,12433000000
24511,Alphabet Inc Class A (GOOGL),507.119995,507.119995,507.119995,507.119995,507.119995,12433000000
24512,Alphabet Inc Class A (GOOGL),505.109985,505.109985,505.109985,505.109985,505.109985,12433000000
24513,Alphabet Inc Class A (GOOGL),506.160004,506.160004,506.160004,506.160004,506.160004,12433000000
24516,Alphabet Inc Class A (GOOGL),506.899994,506.899994,506.899994,506.899994,506.899994,12433000000
24517,Alphabet Inc Class A (GOOGL),510.290009,510.290009,510.290009,510.290009,510.290009,12433000000
24518,Alphabet Inc Class A (GOOGL),510.609985,510.609985,510.609985,510.609985,510.609985,12433000000
24519,Alphabet Inc Class A (GOOGL),508.380005,508.380005,508.380005,508.380005,508.380005,12433000000
24520,Alphabet Inc Class A (GOOGL),508.48999,508.48999,508.48999,508.48999,508.48999,12433000000
24523,Alphabet Inc Class A (GOOGL),505.850006,505.850006,505.850006,505.850006,505.850006,12433000000
24524,Alphabet Inc Class A (GOOGL),505.850006,505.850006,505.850006,505.850006,505.850006,12433000000
24526,Alphabet Inc Class A (GOOGL),null,null,null,null,null,12433000000
24527,Alphabet Inc Class A (GOOGL),506.480011,506.480011,506.480011,506.480011,506.480011,12433000000
24530,Alphabet Inc Class A (GOOGL),501.089996,501.089996,501.089996,501.089996,501.089996,12433000000
24531,Alphabet Inc Class A (GOOGL),502.890015,502.890015,502.890015,502.890015,502.890015,12433000000
24532,Alphabet Inc Class A (GOOGL),507.859985,507.859985,507.859985,507.859985,507.859985,12433000000
24533,Alphabet Inc Class A (GOOGL),510.709991,510.709991,510.709991,510.709991,510.709991,12433000000
24534,Alphabet Inc Class A (GOOGL),511.450012,511.450012,511.450012,511.450012,511.450012,12433000000
24537,Alphabet Inc Class A (GOOGL),510.709991,510.709991,510.709991,510.709991,510.709991,12433000000
24538,Alphabet Inc Class A (GOOGL),511.350006,511.350006,511.350006,511.350006,511.350006,12433000000
24539,Alphabet Inc Class A (GOOGL),512.090027,512.090027,512.090027,512.090027,512.090027,12433000000
24540,Alphabet Inc Class A (GOOGL),513.570007,513.570007,513.570007,513.570007,513.570007,12433000000
24541,Alphabet Inc Class A (GOOGL),515.469971,515.469971,515.469971,515.469971,515.469971,12433000000
24544,Alphabet Inc Class A (GOOGL),513.039978,513.039978,513.039978,513.039978,513.039978,12433000000
24545,Alphabet Inc Class A (GOOGL),512.51001,512.51001,512.51001,512.51001,512.51001,12433000000
24546,Alphabet Inc Class A (GOOGL),517.059998,517.059998,517.059998,517.059998,517.059998,12433000000
24547,Alphabet Inc Class A (GOOGL),521.809998,521.809998,521.809998,521.809998,521.809998,12433000000
24548,Alphabet Inc Class A (GOOGL),522.77002,522.77002,522.77002,522.77002,522.77002,12433000000
24551,Alphabet Inc Class A (GOOGL),522.659973,522.659973,522.659973,522.659973,522.659973,12433000000
24552,Alphabet Inc Class A (GOOGL),521.280029,521.280029,521.280029,521.280029,521.280029,12433000000
24553,Alphabet Inc Class A (GOOGL),522.77002,522.77002,522.77002,522.77002,522.77002,12433000000
24554,Alphabet Inc Class A (GOOGL),526.469971,526.469971,526.469971,526.469971,526.469971,12433000000
24558,Alphabet Inc Class A (GOOGL),526.25,526.25,526.25,526.25,526.25,12433000000
24559,Alphabet Inc Class A (GOOGL),526.679993,526.679993,526.679993,526.679993,526.679993,12433000000
24560,Alphabet Inc Class A (GOOGL),526.039978,526.039978,526.039978,526.039978,526.039978,12433000000
24561,Alphabet Inc Class A (GOOGL),526.25,526.25,526.25,526.25,526.25,12433000000
24562,Alphabet Inc Class A (GOOGL),523.609985,523.609985,523.609985,523.609985,523.609985,12433000000
24565,Alphabet Inc Class A (GOOGL),517.900024,517.900024,517.900024,517.900024,517.900024,12433000000
24566,Alphabet Inc Class A (GOOGL),518.01001,518.01001,518.01001,518.01001,518.01001,12433000000
24567,Alphabet Inc Class A (GOOGL),521.179993,521.179993,521.179993,521.179993,521.179993,12433000000
24568,Alphabet Inc Class A (GOOGL),522.340027,522.340027,522.340027,522.340027,522.340027,12433000000
24569,Alphabet Inc Class A (GOOGL),519.169983,519.169983,519.169983,519.169983,519.169983,12433000000
24572,Alphabet Inc Class A (GOOGL),512.830017,512.830017,512.830017,512.830017,512.830017,12433000000
24573,Alphabet Inc Class A (GOOGL),516.419983,516.419983,516.419983,516.419983,516.419983,12433000000
24574,Alphabet Inc Class A (GOOGL),515.890015,515.890015,515.890015,515.890015,515.890015,12433000000
24575,Alphabet Inc Class A (GOOGL),519.280029,519.280029,519.280029,519.280029,519.280029,12433000000
24576,Alphabet Inc Class A (GOOGL),524.669983,524.669983,524.669983,524.669983,524.669983,12433000000
24579,Alphabet Inc Class A (GOOGL),528.159973,528.159973,528.159973,528.159973,528.159973,12433000000
24580,Alphabet Inc Class A (GOOGL),532.48999,532.48999,532.48999,532.48999,532.48999,12433000000
24581,Alphabet Inc Class A (GOOGL),533.130005,533.130005,533.130005,533.130005,533.130005,12433000000
24582,Alphabet Inc Class A (GOOGL),534.289978,534.289978,534.289978,534.289978,534.289978,12433000000
24583,Alphabet Inc Class A (GOOGL),535.559998,535.559998,535.559998,535.559998,535.559998,12433000000
24586,Alphabet Inc Class A (GOOGL),537.25,537.25,537.25,537.25,537.25,12433000000
24587,Alphabet Inc Class A (GOOGL),540.109985,540.109985,540.109985,540.109985,540.109985,12433000000
24588,Alphabet Inc Class A (GOOGL),539.580017,539.580017,539.580017,539.580017,539.580017,12433000000
24589,Alphabet Inc Class A (GOOGL),544.02002,544.02002,544.02002,544.02002,544.02002,12433000000
24590,Alphabet Inc Class A (GOOGL),544.969971,544.969971,544.969971,544.969971,544.969971,12433000000
24593,Alphabet Inc Class A (GOOGL),544.650024,544.650024,544.650024,544.650024,544.650024,12433000000
24594,Alphabet Inc Class A (GOOGL),544.22998,544.22998,544.22998,544.22998,544.22998,12433000000
24595,Alphabet Inc Class A (GOOGL),545.599976,545.599976,545.599976,545.599976,545.599976,12433000000
24596,Alphabet Inc Class A (GOOGL),547.609985,547.609985,547.609985,547.609985,547.609985,12433000000
24597,Alphabet Inc Class A (GOOGL),548.25,548.25,548.25,548.25,548.25,12433000000
24600,Alphabet Inc Class A (GOOGL),549.090027,549.090027,549.090027,549.090027,549.090027,12433000000
24601,Alphabet Inc Class A (GOOGL),543.48999,543.48999,543.48999,543.48999,543.48999,12433000000
24602,Alphabet Inc Class A (GOOGL),542.539978,542.539978,542.539978,542.539978,542.539978,12433000000
24603,Alphabet Inc Class A (GOOGL),545.179993,545.179993,545.179993,545.179993,545.179993,12433000000
24604,Alphabet Inc Class A (GOOGL),544.02002,544.02002,544.02002,544.02002,544.02002,12433000000
24607,Alphabet Inc Class A (GOOGL),539.890015,539.890015,539.890015,539.890015,539.890015,12433000000
24608,Alphabet Inc Class A (GOOGL),542.330017,542.330017,542.330017,542.330017,542.330017,12433000000
24609,Alphabet Inc Class A (GOOGL),540.849976,540.849976,540.849976,540.849976,540.849976,12433000000
24610,Alphabet Inc Class A (GOOGL),539.679993,539.679993,539.679993,539.679993,539.679993,12433000000
24611,Alphabet Inc Class A (GOOGL),537.460022,537.460022,537.460022,537.460022,537.460022,12433000000
24614,Alphabet Inc Class A (GOOGL),535.669983,535.669983,535.669983,535.669983,535.669983,12433000000
24615,Alphabet Inc Class A (GOOGL),533.340027,533.340027,533.340027,533.340027,533.340027,12433000000
24616,Alphabet Inc Class A (GOOGL),527.099976,527.099976,527.099976,527.099976,527.099976,12433000000
24617,Alphabet Inc Class A (GOOGL),532.280029,532.280029,532.280029,532.280029,532.280029,12433000000
24618,Alphabet Inc Class A (GOOGL),531.330017,531.330017,531.330017,531.330017,531.330017,12433000000
24621,Alphabet Inc Class A (GOOGL),528.580017,528.580017,528.580017,528.580017,528.580017,12433000000
24623,Alphabet Inc Class A (GOOGL),519.909973,519.909973,519.909973,519.909973,519.909973,12433000000
24624,Alphabet Inc Class A (GOOGL),526.25,526.25,526.25,526.25,526.25,12433000000
24625,Alphabet Inc Class A (GOOGL),524.030029,524.030029,524.030029,524.030029,524.030029,12433000000
24628,Alphabet Inc Class A (GOOGL),515.359985,515.359985,515.359985,515.359985,515.359985,12433000000
24629,Alphabet Inc Class A (GOOGL),525.409973,525.409973,525.409973,525.409973,525.409973,12433000000
24630,Alphabet Inc Class A (GOOGL),530.059998,530.059998,530.059998,530.059998,530.059998,12433000000
24631,Alphabet Inc Class A (GOOGL),533.02002,533.02002,533.02002,533.02002,533.02002,12433000000
24632,Alphabet Inc Class A (GOOGL),534.5,534.5,534.5,534.5,534.5,12433000000
24635,Alphabet Inc Class A (GOOGL),537.669983,537.669983,537.669983,537.669983,537.669983,12433000000
24636,Alphabet Inc Class A (GOOGL),540.849976,540.849976,540.849976,540.849976,540.849976,12433000000
24637,Alphabet Inc Class A (GOOGL),539.890015,539.890015,539.890015,539.890015,539.890015,12433000000
24638,Alphabet Inc Class A (GOOGL),540.73999,540.73999,540.73999,540.73999,540.73999,12433000000
24639,Alphabet Inc Class A (GOOGL),540.950012,540.950012,540.950012,540.950012,540.950012,12433000000
24642,Alphabet Inc Class A (GOOGL),541.059998,541.059998,541.059998,541.059998,541.059998,12433000000
24643,Alphabet Inc Class A (GOOGL),540.849976,540.849976,540.849976,540.849976,540.849976,12433000000
24644,Alphabet Inc Class A (GOOGL),539.580017,539.580017,539.580017,539.580017,539.580017,12433000000
24645,Alphabet Inc Class A (GOOGL),538.409973,538.409973,538.409973,538.409973,538.409973,12433000000
24646,Alphabet Inc Class A (GOOGL),538.630005,538.630005,538.630005,538.630005,538.630005,12433000000
24649,Alphabet Inc Class A (GOOGL),536.51001,536.51001,536.51001,536.51001,536.51001,12433000000
24650,Alphabet Inc Class A (GOOGL),534.609985,534.609985,534.609985,534.609985,534.609985,12433000000
24651,Alphabet Inc Class A (GOOGL),534.929993,534.929993,534.929993,534.929993,534.929993,12433000000
24652,Alphabet Inc Class A (GOOGL),532.390015,532.390015,532.390015,532.390015,532.390015,12433000000
24653,Alphabet Inc Class A (GOOGL),531.539978,531.539978,531.539978,531.539978,531.539978,12433000000
24656,Alphabet Inc Class A (GOOGL),533.22998,533.22998,533.22998,533.22998,533.22998,12433000000
24658,Alphabet Inc Class A (GOOGL),535.97998,535.97998,535.97998,535.97998,535.97998,12433000000
24659,Alphabet Inc Class A (GOOGL),535.77002,535.77002,535.77002,535.77002,535.77002,12433000000
24660,Alphabet Inc Class A (GOOGL),538.309998,538.309998,538.309998,538.309998,538.309998,12433000000
24663,Alphabet Inc Class A (GOOGL),540.950012,540.950012,540.950012,540.950012,540.950012,12433000000
24664,Alphabet Inc Class A (GOOGL),543.380005,543.380005,543.380005,543.380005,543.380005,12433000000
24665,Alphabet Inc Class A (GOOGL),543.380005,543.380005,543.380005,543.380005,543.380005,12433000000
24666,Alphabet Inc Class A (GOOGL),543.700012,543.700012,543.700012,543.700012,543.700012,12433000000
24667,Alphabet Inc Class A (GOOGL),545.599976,545.599976,545.599976,545.599976,545.599976,12433000000
24670,Alphabet Inc Class A (GOOGL),545.919983,545.919983,545.919983,545.919983,545.919983,12433000000
24671,Alphabet Inc Class A (GOOGL),549.830017,549.830017,549.830017,549.830017,549.830017,12433000000
24672,Alphabet Inc Class A (GOOGL),550.469971,550.469971,550.469971,550.469971,550.469971,12433000000
24673,Alphabet Inc Class A (GOOGL),551.309998,551.309998,551.309998,551.309998,551.309998,12433000000
24674,Alphabet Inc Class A (GOOGL),551.73999,551.73999,551.73999,551.73999,551.73999,12433000000
24677,Alphabet Inc Class A (GOOGL),549.830017,549.830017,549.830017,549.830017,549.830017,12433000000
24678,Alphabet Inc Class A (GOOGL),549.830017,549.830017,549.830017,549.830017,549.830017,12433000000
24679,Alphabet Inc Class A (GOOGL),552.159973,552.159973,552.159973,552.159973,552.159973,12433000000
24680,Alphabet Inc Class A (GOOGL),554.059998,554.059998,554.059998,554.059998,554.059998,12433000000
24681,Alphabet Inc Class A (GOOGL),555.119995,555.119995,555.119995,555.119995,555.119995,12433000000
24684,Alphabet Inc Class A (GOOGL),556.710022,556.710022,556.710022,556.710022,556.710022,12433000000
24685,Alphabet Inc Class A (GOOGL),560.090027,560.090027,560.090027,560.090027,560.090027,12433000000
24686,Alphabet Inc Class A (GOOGL),562.099976,562.099976,562.099976,562.099976,562.099976,12433000000
24687,Alphabet Inc Class A (GOOGL),561.359985,561.359985,561.359985,561.359985,561.359985,12433000000
24688,Alphabet Inc Class A (GOOGL),562.72998,562.72998,562.72998,562.72998,562.72998,12433000000
24691,Alphabet Inc Class A (GOOGL),561.25,561.25,561.25,561.25,561.25,12433000000
24692,Alphabet Inc Class A (GOOGL),561.780029,561.780029,561.780029,561.780029,561.780029,12433000000
24693,Alphabet Inc Class A (GOOGL),562.419983,562.419983,562.419983,562.419983,562.419983,12433000000
24694,Alphabet Inc Class A (GOOGL),560.940002,560.940002,560.940002,560.940002,560.940002,12433000000
24695,Alphabet Inc Class A (GOOGL),558.400024,558.400024,558.400024,558.400024,558.400024,12433000000
24698,Alphabet Inc Class A (GOOGL),555.119995,555.119995,555.119995,555.119995,555.119995,12433000000
24699,Alphabet Inc Class A (GOOGL),555.76001,555.76001,555.76001,555.76001,555.76001,12433000000
24700,Alphabet Inc Class A (GOOGL),554.48999,554.48999,554.48999,554.48999,554.48999,12433000000
24701,Alphabet Inc Class A (GOOGL),555.22998,555.22998,555.22998,555.22998,555.22998,12433000000
24702,Alphabet Inc Class A (GOOGL),556.070007,556.070007,556.070007,556.070007,556.070007,12433000000
24705,Alphabet Inc Class A (GOOGL),553.219971,553.219971,553.219971,553.219971,553.219971,12433000000
24706,Alphabet Inc Class A (GOOGL),550.26001,550.26001,550.26001,550.26001,550.26001,12433000000
24707,Alphabet Inc Class A (GOOGL),549.619995,549.619995,549.619995,549.619995,549.619995,12433000000
24708,Alphabet Inc Class A (GOOGL),546.659973,546.659973,546.659973,546.659973,546.659973,12433000000
24709,Alphabet Inc Class A (GOOGL),544.440002,544.440002,544.440002,544.440002,544.440002,12433000000
24712,Alphabet Inc Class A (GOOGL),544.119995,544.119995,544.119995,544.119995,544.119995,12433000000
24713,Alphabet Inc Class A (GOOGL),545.599976,545.599976,545.599976,545.599976,545.599976,12433000000
24714,Alphabet Inc Class A (GOOGL),546.97998,546.97998,546.97998,546.97998,546.97998,12433000000
24715,Alphabet Inc Class A (GOOGL),550.570007,550.570007,550.570007,550.570007,550.570007,12433000000
24716,Alphabet Inc Class A (GOOGL),551.419983,551.419983,551.419983,551.419983,551.419983,12433000000
24720,Alphabet Inc Class A (GOOGL),554.27002,554.27002,554.27002,554.27002,554.27002,12433000000
24721,Alphabet Inc Class A (GOOGL),555.22998,555.22998,555.22998,555.22998,555.22998,12433000000
24722,Alphabet Inc Class A (GOOGL),555.02002,555.02002,555.02002,555.02002,555.02002,12433000000
24723,Alphabet Inc Class A (GOOGL),555.02002,555.02002,555.02002,555.02002,555.02002,12433000000
24726,Alphabet Inc Class A (GOOGL),555.969971,555.969971,555.969971,555.969971,555.969971,12433000000
24727,Alphabet Inc Class A (GOOGL),558.719971,558.719971,558.719971,558.719971,558.719971,12433000000
24728,Alphabet Inc Class A (GOOGL),564.210022,564.210022,564.210022,564.210022,564.210022,12433000000
24729,Alphabet Inc Class A (GOOGL),565.059998,565.059998,565.059998,565.059998,565.059998,12433000000
24730,Alphabet Inc Class A (GOOGL),565.47998,565.47998,565.47998,565.47998,565.47998,12433000000
24733,Alphabet Inc Class A (GOOGL),566.859985,566.859985,566.859985,566.859985,566.859985,12433000000
24734,Alphabet Inc Class A (GOOGL),564.320007,564.320007,564.320007,564.320007,564.320007,12433000000
24735,Alphabet Inc Class A (GOOGL),564.530029,564.530029,564.530029,564.530029,564.530029,12433000000
24736,Alphabet Inc Class A (GOOGL),567.700012,567.700012,567.700012,567.700012,567.700012,12433000000
24737,Alphabet Inc Class A (GOOGL),569.400024,569.400024,569.400024,569.400024,569.400024,12433000000
24740,Alphabet Inc Class A (GOOGL),572.460022,572.460022,572.460022,572.460022,572.460022,12433000000
24741,Alphabet Inc Class A (GOOGL),567.390015,567.390015,567.390015,567.390015,567.390015,12433000000
24742,Alphabet Inc Class A (GOOGL),567.700012,567.700012,567.700012,567.700012,567.700012,12433000000
24743,Alphabet Inc Class A (GOOGL),568.02002,568.02002,568.02002,568.02002,568.02002,12433000000
24744,Alphabet Inc Class A (GOOGL),567.919983,567.919983,567.919983,567.919983,567.919983,12433000000
24747,Alphabet Inc Class A (GOOGL),565.799988,565.799988,565.799988,565.799988,565.799988,12433000000
24748,Alphabet Inc Class A (GOOGL),567.599976,567.599976,567.599976,567.599976,567.599976,12433000000
24749,Alphabet Inc Class A (GOOGL),566.859985,566.859985,566.859985,566.859985,566.859985,12433000000
24750,Alphabet Inc Class A (GOOGL),568.22998,568.22998,568.22998,568.22998,568.22998,12433000000
24751,Alphabet Inc Class A (GOOGL),571.51001,571.51001,571.51001,571.51001,571.51001,12433000000
24754,Alphabet Inc Class A (GOOGL),572.669983,572.669983,572.669983,572.669983,572.669983,12433000000
24755,Alphabet Inc Class A (GOOGL),568.659973,568.659973,568.659973,568.659973,568.659973,12433000000
24756,Alphabet Inc Class A (GOOGL),566.01001,566.01001,566.01001,566.01001,566.01001,12433000000
24757,Alphabet Inc Class A (GOOGL),562.52002,562.52002,562.52002,562.52002,562.52002,12433000000
24758,Alphabet Inc Class A (GOOGL),563.789978,563.789978,563.789978,563.789978,563.789978,12433000000
24761,Alphabet Inc Class A (GOOGL),559.349976,559.349976,559.349976,559.349976,559.349976,12433000000
24762,Alphabet Inc Class A (GOOGL),558.289978,558.289978,558.289978,558.289978,558.289978,12433000000
24763,Alphabet Inc Class A (GOOGL),559.669983,559.669983,559.669983,559.669983,559.669983,12433000000
24764,Alphabet Inc Class A (GOOGL),560.299988,560.299988,560.299988,560.299988,560.299988,12433000000
24765,Alphabet Inc Class A (GOOGL),559.669983,559.669983,559.669983,559.669983,559.669983,12433000000
24768,Alphabet Inc Class A (GOOGL),557.23999,557.23999,557.23999,557.23999,557.23999,12433000000
24769,Alphabet Inc Class A (GOOGL),554.169983,554.169983,554.169983,554.169983,554.169983,12433000000
24770,Alphabet Inc Class A (GOOGL),554.909973,554.909973,554.909973,554.909973,554.909973,12433000000
24771,Alphabet Inc Class A (GOOGL),557.340027,557.340027,557.340027,557.340027,557.340027,12433000000
24772,Alphabet Inc Class A (GOOGL),557.450012,557.450012,557.450012,557.450012,557.450012,12433000000
24775,Alphabet Inc Class A (GOOGL),556.5,556.5,556.5,556.5,556.5,12433000000
24776,Alphabet Inc Class A (GOOGL),551.210022,551.210022,551.210022,551.210022,551.210022,12433000000
24777,Alphabet Inc Class A (GOOGL),544.22998,544.22998,544.22998,544.22998,544.22998,12433000000
24778,Alphabet Inc Class A (GOOGL),541.799988,541.799988,541.799988,541.799988,541.799988,12433000000
24779,Alphabet Inc Class A (GOOGL),538.840027,538.840027,538.840027,538.840027,538.840027,12433000000
24782,Alphabet Inc Class A (GOOGL),536.929993,536.929993,536.929993,536.929993,536.929993,12433000000
24784,Alphabet Inc Class A (GOOGL),535.030029,535.030029,535.030029,535.030029,535.030029,12433000000
24785,Alphabet Inc Class A (GOOGL),537.25,537.25,537.25,537.25,537.25,12433000000
24786,Alphabet Inc Class A (GOOGL),540.530029,540.530029,540.530029,540.530029,540.530029,12433000000
24789,Alphabet Inc Class A (GOOGL),538.940002,538.940002,538.940002,538.940002,538.940002,12433000000
24790,Alphabet Inc Class A (GOOGL),535.030029,535.030029,535.030029,535.030029,535.030029,12433000000
24791,Alphabet Inc Class A (GOOGL),537.25,537.25,537.25,537.25,537.25,12433000000
24792,Alphabet Inc Class A (GOOGL),542.429993,542.429993,542.429993,542.429993,542.429993,12433000000
24793,Alphabet Inc Class A (GOOGL),544.22998,544.22998,544.22998,544.22998,544.22998,12433000000
24796,Alphabet Inc Class A (GOOGL),536.929993,536.929993,536.929993,536.929993,536.929993,12433000000
24797,Alphabet Inc Class A (GOOGL),545.919983,545.919983,545.919983,545.919983,545.919983,12433000000
24798,Alphabet Inc Class A (GOOGL),549.409973,549.409973,549.409973,549.409973,549.409973,12433000000
24800,Alphabet Inc Class A (GOOGL),550.890015,550.890015,550.890015,550.890015,550.890015,12433000000
24803,Alphabet Inc Class A (GOOGL),552.580017,552.580017,552.580017,552.580017,552.580017,12433000000
24804,Alphabet Inc Class A (GOOGL),554.799988,554.799988,554.799988,554.799988,554.799988,12433000000
24805,Alphabet Inc Class A (GOOGL),555.119995,555.119995,555.119995,555.119995,555.119995,12433000000
24806,Alphabet Inc Class A (GOOGL),552.580017,552.580017,552.580017,552.580017,552.580017,12433000000
24807,Alphabet Inc Class A (GOOGL),555.330017,555.330017,555.330017,555.330017,555.330017,12433000000
24810,Alphabet Inc Class A (GOOGL),558.929993,558.929993,558.929993,558.929993,558.929993,12433000000
24811,Alphabet Inc Class A (GOOGL),559.460022,559.460022,559.460022,559.460022,559.460022,12433000000
24812,Alphabet Inc Class A (GOOGL),561.570007,561.570007,561.570007,561.570007,561.570007,12433000000
24813,Alphabet Inc Class A (GOOGL),561.150024,561.150024,561.150024,561.150024,561.150024,12433000000
24814,Alphabet Inc Class A (GOOGL),560.619995,560.619995,560.619995,560.619995,560.619995,12433000000
24817,Alphabet Inc Class A (GOOGL),559.559998,559.559998,559.559998,559.559998,559.559998,12433000000
24818,Alphabet Inc Class A (GOOGL),559.23999,559.23999,559.23999,559.23999,559.23999,12433000000
24819,Alphabet Inc Class A (GOOGL),561.359985,561.359985,561.359985,561.359985,561.359985,12433000000
24820,Alphabet Inc Class A (GOOGL),562.309998,562.309998,562.309998,562.309998,562.309998,12433000000
24821,Alphabet Inc Class A (GOOGL),559.23999,559.23999,559.23999,559.23999,559.23999,12433000000
24824,Alphabet Inc Class A (GOOGL),557.76001,557.76001,557.76001,557.76001,557.76001,12433000000
24825,Alphabet Inc Class A (GOOGL),557.340027,557.340027,557.340027,557.340027,557.340027,12433000000
24826,Alphabet Inc Class A (GOOGL),560.409973,560.409973,560.409973,560.409973,560.409973,12433000000
24827,Alphabet Inc Class A (GOOGL),561.890015,561.890015,561.890015,561.890015,561.890015,12433000000
24828,Alphabet Inc Class A (GOOGL),561.039978,561.039978,561.039978,561.039978,561.039978,12433000000
24832,Alphabet Inc Class A (GOOGL),561.890015,561.890015,561.890015,561.890015,561.890015,12433000000
24833,Alphabet Inc Class A (GOOGL),565.799988,565.799988,565.799988,565.799988,565.799988,12433000000
24834,Alphabet Inc Class A (GOOGL),565.690002,565.690002,565.690002,565.690002,565.690002,12433000000
24835,Alphabet Inc Class A (GOOGL),569.179993,569.179993,569.179993,569.179993,569.179993,12433000000
24839,Alphabet Inc Class A (GOOGL),567.599976,567.599976,567.599976,567.599976,567.599976,12433000000
24840,Alphabet Inc Class A (GOOGL),564.640015,564.640015,564.640015,564.640015,564.640015,12433000000
24841,Alphabet Inc Class A (GOOGL),563.049988,563.049988,563.049988,563.049988,563.049988,12433000000
24842,Alphabet Inc Class A (GOOGL),566.429993,566.429993,566.429993,566.429993,566.429993,12433000000
24845,Alphabet Inc Class A (GOOGL),570.559998,570.559998,570.559998,570.559998,570.559998,12433000000
24846,Alphabet Inc Class A (GOOGL),569.919983,569.919983,569.919983,569.919983,569.919983,12433000000
24847,Alphabet Inc Class A (GOOGL),570.450012,570.450012,570.450012,570.450012,570.450012,12433000000
24848,Alphabet Inc Class A (GOOGL),571.719971,571.719971,571.719971,571.719971,571.719971,12433000000
24849,Alphabet Inc Class A (GOOGL),572.780029,572.780029,572.780029,572.780029,572.780029,12433000000
24852,Alphabet Inc Class A (GOOGL),571.719971,571.719971,571.719971,571.719971,571.719971,12433000000
24853,Alphabet Inc Class A (GOOGL),568.340027,568.340027,568.340027,568.340027,568.340027,12433000000
24854,Alphabet Inc Class A (GOOGL),567.809998,567.809998,567.809998,567.809998,567.809998,12433000000
24855,Alphabet Inc Class A (GOOGL),567.599976,567.599976,567.599976,567.599976,567.599976,12433000000
24856,Alphabet Inc Class A (GOOGL),565.690002,565.690002,565.690002,565.690002,565.690002,12433000000
24859,Alphabet Inc Class A (GOOGL),558.080017,558.080017,558.080017,558.080017,558.080017,12433000000
24860,Alphabet Inc Class A (GOOGL),555.440002,555.440002,555.440002,555.440002,555.440002,12433000000
24861,Alphabet Inc Class A (GOOGL),553.109985,553.109985,553.109985,553.109985,553.109985,12433000000
24862,Alphabet Inc Class A (GOOGL),553.530029,553.530029,553.530029,553.530029,553.530029,12433000000
24863,Alphabet Inc Class A (GOOGL),554.590027,554.590027,554.590027,554.590027,554.590027,12433000000
24866,Alphabet Inc Class A (GOOGL),553.75,553.75,553.75,553.75,553.75,12433000000
24867,Alphabet Inc Class A (GOOGL),550.679993,550.679993,550.679993,550.679993,550.679993,12433000000
24868,Alphabet Inc Class A (GOOGL),546.23999,546.23999,546.23999,546.23999,546.23999,12433000000
24869,Alphabet Inc Class A (GOOGL),547.929993,547.929993,547.929993,547.929993,547.929993,12433000000
24870,Alphabet Inc Class A (GOOGL),546.340027,546.340027,546.340027,546.340027,546.340027,12433000000
24873,Alphabet Inc Class A (GOOGL),543.700012,543.700012,543.700012,543.700012,543.700012,12433000000
24874,Alphabet Inc Class A (GOOGL),543.909973,543.909973,543.909973,543.909973,543.909973,12433000000
24875,Alphabet Inc Class A (GOOGL),544.76001,544.76001,544.76001,544.76001,544.76001,12433000000
24876,Alphabet Inc Class A (GOOGL),537.460022,537.460022,537.460022,537.460022,537.460022,12433000000
24877,Alphabet Inc Class A (GOOGL),531.01001,531.01001,531.01001,531.01001,531.01001,12433000000
24881,Alphabet Inc Class A (GOOGL),525.72998,525.72998,525.72998,525.72998,525.72998,12433000000
24882,Alphabet Inc Class A (GOOGL),532.070007,532.070007,532.070007,532.070007,532.070007,12433000000
24883,Alphabet Inc Class A (GOOGL),533.130005,533.130005,533.130005,533.130005,533.130005,12433000000
24884,Alphabet Inc Class A (GOOGL),530.909973,530.909973,530.909973,530.909973,530.909973,12433000000
24887,Alphabet Inc Class A (GOOGL),532.700012,532.700012,532.700012,532.700012,532.700012,12433000000
24888,Alphabet Inc Class A (GOOGL),535.880005,535.880005,535.880005,535.880005,535.880005,12433000000
24889,Alphabet Inc Class A (GOOGL),538.309998,538.309998,538.309998,538.309998,538.309998,12433000000
24891,Alphabet Inc Class A (GOOGL),535.880005,535.880005,535.880005,535.880005,535.880005,12433000000
24894,Alphabet Inc Class A (GOOGL),531.539978,531.539978,531.539978,531.539978,531.539978,12433000000
24895,Alphabet Inc Class A (GOOGL),533.440002,533.440002,533.440002,533.440002,533.440002,12433000000
24896,Alphabet Inc Class A (GOOGL),530.799988,530.799988,530.799988,530.799988,530.799988,12433000000
24897,Alphabet Inc Class A (GOOGL),526.25,526.25,526.25,526.25,526.25,12433000000
24898,Alphabet Inc Class A (GOOGL),524.25,524.25,524.25,524.25,524.25,12433000000
24901,Alphabet Inc Class A (GOOGL),516.630005,516.630005,516.630005,516.630005,516.630005,12433000000
24902,Alphabet Inc Class A (GOOGL),514.940002,514.940002,514.940002,514.940002,514.940002,12433000000
24903,Alphabet Inc Class A (GOOGL),523.929993,523.929993,523.929993,523.929993,523.929993,12433000000
24904,Alphabet Inc Class A (GOOGL),523.080017,523.080017,523.080017,523.080017,523.080017,12433000000
